0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.752497571227714018e-02,1.255442345382705216e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.206570572028161550e-03,5.514872542570292193e-16,1.433143645431172271e-04,5.514872542570292193e-16,2.351719324862634134e-03,-2.255186573450013449e-15,1.433143645431172271e-04,-2.255186573450013449e-15,3.644323356062938776e-04,4.007413133876323919e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.752497571227714018e-02,1.255442345382705216e-05,-1.269709318876266479e-04,1.214444637298583984e-06,6.722286343574523926e-05,-1.152604818344116211e-04,-2.831220626831054688e-07,5.632638931274414062e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.206570572028161550e-03,5.514872542570292193e-16,1.433143645431172271e-04,5.514872542570292193e-16,2.351719324862634134e-03,-2.255186573450013449e-15,1.433143645431172271e-04,-2.255186573450013449e-15,3.644323356062938776e-04,4.007413133876323919e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.752497571227714018e-02,1.255442345382705216e-05,2.656206488609313965e-04,-1.367293298244476318e-04,-1.587606966495513916e-04,1.228984445333480835e-03,-3.462843596935272217e-04,-8.555501699447631836e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.206570572028161550e-03,5.514872542570292193e-16,1.433143645431172271e-04,5.514872542570292193e-16,2.351719324862634134e-03,-2.255186573450013449e-15,1.433143645431172271e-04,-2.255186573450013449e-15,3.644323356062938776e-04,4.007413133876323919e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.752497571227714018e-02,1.255442345382705216e-05,5.551800131797790527e-04,-2.767555415630340576e-04,-2.535581588745117188e-04,2.237182110548019409e-03,-4.294551908969879150e-04,-1.358985900878906250e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.206570572028161550e-03,5.514872542570292193e-16,1.433143645431172271e-04,5.514872542570292193e-16,2.351719324862634134e-03,-2.255186573450013449e-15,1.433143645431172271e-04,-2.255186573450013449e-15,3.644323356062938776e-04,4.007413133876323919e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.752497571227714018e-02,1.255442345382705216e-05,6.367396563291549683e-04,-2.702996134757995605e-04,-3.019608557224273682e-04,2.781208604574203491e-03,-3.939233720302581787e-04,-1.780875027179718018e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.206570572028161550e-03,5.514872542570292193e-16,1.433143645431172271e-04,5.514872542570292193e-16,2.351719324862634134e-03,-2.255186573450013449e-15,1.433143645431172271e-04,-2.255186573450013449e-15,3.644323356062938776e-04,4.007413133876323919e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.752497571227714018e-02,1.255442345382705216e-05,6.164386868476867676e-04,-2.274774014949798584e-04,-3.242008388042449951e-04,2.889020368456840515e-03,-3.221705555915832520e-04,-2.158656716346740723e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.206570572028161550e-03,5.514872542570292193e-16,1.433143645431172271e-04,5.514872542570292193e-16,2.351719324862634134e-03,-2.255186573450013449e-15,1.433143645431172271e-04,-2.255186573450013449e-15,3.644323356062938776e-04,4.007413133876323919e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.752497571227714018e-02,1.255442345382705216e-05,5.410909652709960938e-04,-1.793541014194488525e-04,-3.189109265804290771e-04,2.841645851731300354e-03,-2.462007105350494385e-04,-2.335757017135620117e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.206570572028161550e-03,5.514872542570292193e-16,1.433143645431172271e-04,5.514872542570292193e-16,2.351719324862634134e-03,-2.255186573450013449e-15,1.433143645431172271e-04,-2.255186573450013449e-15,3.644323356062938776e-04,4.007413133876323919e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.752497571227714018e-02,1.255442345382705216e-05,4.291888326406478882e-04,-1.116916537284851074e-04,-2.949871122837066650e-04,2.731937915086746216e-03,-1.506954431533813477e-04,-2.386048436164855957e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.206570572028161550e-03,5.514872542570292193e-16,1.433143645431172271e-04,5.514872542570292193e-16,2.351719324862634134e-03,-2.255186573450013449e-15,1.433143645431172271e-04,-2.255186573450013449e-15,3.644323356062938776e-04,4.007413133876323919e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.752497571227714018e-02,1.255442345382705216e-05,2.930779010057449341e-04,-3.850460052490234375e-05,-2.572759985923767090e-04,2.571394667029380798e-03,-5.298480391502380371e-05,-2.324804663658142090e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.206570572028161550e-03,5.514872542570292193e-16,1.433143645431172271e-04,5.514872542570292193e-16,2.351719324862634134e-03,-2.255186573450013449e-15,1.433143645431172271e-04,-2.255186573450013449e-15,3.644323356062938776e-04,4.007413133876323919e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.752497571227714018e-02,1.255442345382705216e-05,1.388080418109893799e-04,3.665313124656677246e-05,-2.083033323287963867e-04,2.384567633271217346e-03,4.328042268753051758e-05,-2.153106033802032471e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.206570572028161550e-03,5.514872542570292193e-16,1.433143645431172271e-04,5.514872542570292193e-16,2.351719324862634134e-03,-2.255186573450013449e-15,1.433143645431172271e-04,-2.255186573450013449e-15,3.644323356062938776e-04,4.007413133876323919e+00
