0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.334846740362195999e-02,5.315653617133308476e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.139379314562089157e-02,-9.998169290990466574e-06,1.907510982196200630e-04,-9.998169290990466574e-06,3.323426410039789086e-02,-3.926263656567202529e-05,1.907510982196200630e-04,-3.926263656567202529e-05,3.733812153189378861e-05,5.038186402751378523e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.334846740362195999e-02,5.315653617133308476e-05,-2.682209014892578125e-07,3.948807716369628906e-07,-4.105269908905029297e-06,1.609325408935546875e-06,1.020729541778564453e-06,-1.028180122375488281e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.139379314562089157e-02,-9.998169290990466574e-06,1.907510982196200630e-04,-9.998169290990466574e-06,3.323426410039789086e-02,-3.926263656567202529e-05,1.907510982196200630e-04,-3.926263656567202529e-05,3.733812153189378861e-05,5.038186402751378523e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.334846740362195999e-02,5.315653617133308476e-05,-1.078844070434570312e-05,1.413375139236450195e-05,-1.852959394454956055e-05,-5.237758159637451172e-06,1.420080661773681641e-05,5.796551704406738281e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.139379314562089157e-02,-9.998169290990466574e-06,1.907510982196200630e-04,-9.998169290990466574e-06,3.323426410039789086e-02,-3.926263656567202529e-05,1.907510982196200630e-04,-3.926263656567202529e-05,3.733812153189378861e-05,5.038186402751378523e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.334846740362195999e-02,5.315653617133308476e-05,-1.499429345130920410e-05,1.309067010879516602e-05,-2.703815698623657227e-05,1.266598701477050781e-06,1.704692840576171875e-05,1.154839992523193359e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.139379314562089157e-02,-9.998169290990466574e-06,1.907510982196200630e-04,-9.998169290990466574e-06,3.323426410039789086e-02,-3.926263656567202529e-05,1.907510982196200630e-04,-3.926263656567202529e-05,3.733812153189378861e-05,5.038186402751378523e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.334846740362195999e-02,5.315653617133308476e-05,-1.244992017745971680e-05,1.414865255355834961e-05,-2.827495336532592773e-05,8.989125490188598633e-06,2.017617225646972656e-05,1.832842826843261719e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.139379314562089157e-02,-9.998169290990466574e-06,1.907510982196200630e-04,-9.998169290990466574e-06,3.323426410039789086e-02,-3.926263656567202529e-05,1.907510982196200630e-04,-3.926263656567202529e-05,3.733812153189378861e-05,5.038186402751378523e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.334846740362195999e-02,5.315653617133308476e-05,-1.003965735435485840e-05,1.420080661773681641e-05,-2.938508987426757812e-05,1.542270183563232422e-05,2.249330282211303711e-05,2.346932888031005859e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.139379314562089157e-02,-9.998169290990466574e-06,1.907510982196200630e-04,-9.998169290990466574e-06,3.323426410039789086e-02,-3.926263656567202529e-05,1.907510982196200630e-04,-3.926263656567202529e-05,3.733812153189378861e-05,5.038186402751378523e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.334846740362195999e-02,5.315653617133308476e-05,-9.354203939437866211e-06,1.369416713714599609e-05,-3.065913915634155273e-05,2.267211675643920898e-05,2.509355545043945312e-05,2.832710742950439453e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.139379314562089157e-02,-9.998169290990466574e-06,1.907510982196200630e-04,-9.998169290990466574e-06,3.323426410039789086e-02,-3.926263656567202529e-05,1.907510982196200630e-04,-3.926263656567202529e-05,3.733812153189378861e-05,5.038186402751378523e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.334846740362195999e-02,5.315653617133308476e-05,-8.340924978256225586e-06,1.325458288192749023e-05,-3.132969141006469727e-05,2.831220626831054688e-05,2.706795930862426758e-05,3.194808959960937500e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.139379314562089157e-02,-9.998169290990466574e-06,1.907510982196200630e-04,-9.998169290990466574e-06,3.323426410039789086e-02,-3.926263656567202529e-05,1.907510982196200630e-04,-3.926263656567202529e-05,3.733812153189378861e-05,5.038186402751378523e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.334846740362195999e-02,5.315653617133308476e-05,-7.227063179016113281e-06,1.260638236999511719e-05,-3.160536289215087891e-05,3.167614340782165527e-05,2.596527338027954102e-05,3.506988286972045898e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.139379314562089157e-02,-9.998169290990466574e-06,1.907510982196200630e-04,-9.998169290990466574e-06,3.323426410039789086e-02,-3.926263656567202529e-05,1.907510982196200630e-04,-3.926263656567202529e-05,3.733812153189378861e-05,5.038186402751378523e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.334846740362195999e-02,5.315653617133308476e-05,-6.265938282012939453e-06,1.195818185806274414e-05,-3.191828727722167969e-05,3.383681178092956543e-05,2.404302358627319336e-05,3.720074892044067383e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.139379314562089157e-02,-9.998169290990466574e-06,1.907510982196200630e-04,-9.998169290990466574e-06,3.323426410039789086e-02,-3.926263656567202529e-05,1.907510982196200630e-04,-3.926263656567202529e-05,3.733812153189378861e-05,5.038186402751378523e+00
